1	68689768	1	68696977	FF
1	12776558	1	20781357	DIST
1	12776558	1	12785273	RR
1	122095664	1	130816693	DIST
1	122095664	1	122100044	RR
1	204841801	1	205287013	DIST
1	204841801	1	204851433	FF
1	16116871	1	20432740	DIST
1	16116871	1	16122962	FF
1	240064665	1	242570288	DIST
1	240064665	1	240072030	FF
1	96851078	23	104678359	DIST
1	96851078	1	104678359	DIST
1	96851078	1	96853043	FF
1	1998776	1	5635448	DIST
1	1998776	1	2005562	RR
1	173934758	1	176172366	DIST
1	173934758	1	173941439	FF
1	201344229	1	206800690	DIST
1	201344229	1	201349274	RR
1	54942076	1	62035728	DIST
1	54942076	1	54945364	RR
1	152548146	1	160602901	DIST
1	152548146	1	152555458	FF
1	10872924	1	11090457	DIST
1	10872924	1	10880540	RR
1	93994831	12	103544105	DIST
1	93994831	1	103544105	DIST
1	93994831	1	93996829	FF
1	79271568	16	88631172	DIST
1	79271568	1	88631172	DIST
1	79271568	1	79277624	FF
1	88559382	18	98217387	DIST
1	88559382	1	98217387	DIST
1	88559382	1	88568447	RR
1	66206637	1	66441565	DIST
1	66206637	1	66211570	FF
1	102411319	1	110102825	DIST
1	102411319	1	102414212	RR
1	23832002	1	32408736	DIST
1	23832002	1	23837232	RR
1	89543025	11	99327526	DIST
1	89543025	1	99327526	DIST
1	89543025	1	89549490	RR
1	108084886	1	113011819	DIST
1	108084886	1	108089096	RR
1	214991313	21	221003072	DIST
1	214991313	1	221003072	DIST
1	214991313	1	214996327	FF
1	173532539	1	181466637	DIST
1	173532539	1	173539439	FF
1	38912532	14	44151527	DIST
1	38912532	1	44151527	DIST
1	38912532	1	38916004	RR
1	201543381	16	206177328	DIST
1	201543381	1	206177328	DIST
1	201543381	1	201551428	FF
1	148576951	1	149252416	DIST
1	148576951	1	148585961	FF
1	150223716	1	158582697	DIST
1	150223716	1	150230566	RR
1	188098230	14	191078281	DIST
1	188098230	1	191078281	DIST
1	188098230	1	188099639	FF
1	62486553	14	72083623	DIST
1	62486553	1	72083623	DIST
1	62486553	1	62488840	RR
1	121685189	1	128192792	DIST
1	121685189	1	121689447	RR
1	151432381	1	157949680	DIST
1	151432381	1	151437945	FF
1	19317000	1	23878229	DIST
1	19317000	1	19326053	RR
1	6454074	1	12475568	DIST
1	6454074	1	6460696	FF
1	94105700	7	97768102	DIST
1	94105700	1	97768102	DIST
1	94105700	1	94108497	FF
1	114074417	1	122700847	DIST
1	114074417	1	114078306	RR
1	131518831	1	132825949	DIST
1	131518831	1	131526091	FF
1	91769523	1	101103000	DIST
1	91769523	1	91775004	RR
1	166379598	1	171743308	DIST
1	166379598	1	166380424	FF
1	8943297	1	15334686	DIST
1	8943297	1	8951927	FF
1	125472592	1	126741911	DIST
1	125472592	1	125478746	FF
1	1470290	1	8613702	DIST
1	1470290	1	1471883	FF
1	215518101	15	222788250	DIST
1	215518101	1	222788250	DIST
1	215518101	1	215518763	RR
1	86789780	1	91826777	DIST
1	86789780	1	86793577	FF
1	108475550	1	112730731	DIST
1	108475550	1	108478920	FF
1	107649368	1	113803630	DIST
1	107649368	1	107657940	RR
1	224821405	1	225584236	DIST
1	224821405	1	224826086	RR
1	224183150	1	232512241	DIST
1	224183150	1	224187397	FF
1	30240018	1	39662341	DIST
1	30240018	1	30244666	FF
1	178124746	1	183234588	DIST
1	178124746	1	178130248	RR
1	85371396	1	93737010	DIST
1	85371396	1	85376052	RR
1	43543909	1	51339568	DIST
1	43543909	1	43543928	FF
1	129335325	1	131077961	DIST
1	129335325	1	129343449	FF
1	99126978	1	105473021	DIST
1	99126978	1	99128495	RR
1	2679469	1	6456428	DIST
1	2679469	1	2686501	FF
1	163354160	1	165647038	DIST
1	163354160	1	163357092	FF
1	164762375	1	167125903	DIST
1	164762375	1	164768995	RR
1	24040059	1	26330699	DIST
1	24040059	1	24040993	FF
1	120073709	1	121218118	DIST
1	120073709	1	120082882	FF
1	200000135	1	200139154	DIST
1	200000135	1	200005735	FF
1	111255877	1	114849081	DIST
1	111255877	1	111259863	RR
1	226153666	1	227553469	DIST
1	226153666	1	226158729	RR
1	92615658	1	95188771	DIST
1	92615658	1	92625026	RR
1	55229902	1	64622846	DIST
1	55229902	1	55235840	FF
1	59060258	1	67175987	DIST
1	59060258	1	59069095	RR
1	209694666	11	217307664	DIST
1	209694666	1	217307664	DIST
1	209694666	1	209700023	RR
1	208855213	1	210880638	DIST
1	208855213	1	208863011	FF
1	122964019	1	129895552	DIST
1	122964019	1	122966756	FF
1	221867374	1	228139853	DIST
1	221867374	1	221875258	RR
1	108911119	1	114311547	DIST
1	108911119	1	108920750	RR
1	122651119	3	128521544	DIST
1	122651119	1	128521544	DIST
1	122651119	1	122660689	FF
1	153276274	1	154511287	DIST
1	153276274	1	153283769	RR
1	59956048	23	65431592	DIST
1	59956048	1	65431592	DIST
1	59956048	1	59960952	FF
1	191625498	1	198889211	DIST
1	191625498	1	191633645	RR
1	106696602	1	108955662	DIST
1	106696602	1	106702056	RR
1	87163464	4	96824400	DIST
1	87163464	1	96824400	DIST
1	87163464	1	87171565	RR
1	198300677	17	203221335	DIST
1	198300677	1	203221335	DIST
1	198300677	1	198301336	FF
1	122534939	4	122737406	DIST
1	122534939	1	122737406	DIST
1	122534939	1	122537293	RR
1	27037059	1	37016468	DIST
1	27037059	1	27040966	RR
1	1802792	1	8875648	DIST
1	1802792	1	1804885	RR
1	223884761	16	229932121	DIST
1	223884761	1	229932121	DIST
1	223884761	1	223894447	FF
1	84093309	12	91927188	DIST
1	84093309	1	91927188	DIST
1	84093309	1	84102374	FF
1	81106977	22	82812400	DIST
1	81106977	1	82812400	DIST
1	81106977	1	81114551	FF
1	57028120	1	60034311	DIST
1	57028120	1	57029352	FF
1	54489407	1	60633023	DIST
1	54489407	1	54495713	FF
1	112135131	1	121586273	DIST
1	112135131	1	112137127	FF
1	197787545	1	204080920	DIST
1	197787545	1	197792085	FF
1	105470253	3	107615378	DIST
1	105470253	1	107615378	DIST
1	105470253	1	105471772	FF
1	15682486	8	22353583	DIST
1	15682486	1	22353583	DIST
1	15682486	1	15689370	FF
1	138856104	1	139272640	DIST
1	138856104	1	138862847	FF
1	136512685	9	137239055	DIST
1	136512685	1	137239055	DIST
1	136512685	1	136522200	FF
1	49087179	1	49963039	DIST
1	49087179	1	49089720	FF
1	120418498	1	123730782	DIST
1	120418498	1	120425246	FF
1	177178447	7	186598027	DIST
1	177178447	1	186598027	DIST
1	177178447	1	177181502	FF
1	225041157	1	229817785	DIST
1	225041157	1	225042176	RR
1	76716647	1	78953717	DIST
1	76716647	1	76725233	FF
1	237359237	7	238802146	DIST
1	237359237	1	238802146	DIST
1	237359237	1	237367895	RR
1	137503827	1	145657817	DIST
1	137503827	1	137506980	FF
1	101169836	9	108078448	DIST
1	101169836	1	108078448	DIST
1	101169836	1	101177778	FF
1	125941675	1	130818385	DIST
1	125941675	1	125941831	FF
1	213067188	1	216210654	DIST
1	213067188	1	213076087	FF
1	83802704	1	88524941	DIST
1	83802704	1	83807922	FF
1	50825783	1	57940094	DIST
1	50825783	1	50826351	FF
1	67986426	1	70747389	DIST
1	67986426	1	67996305	RR
1	167854074	1	174571502	DIST
1	167854074	1	167862184	RR
1	64027174	1	66503742	DIST
1	64027174	1	64032266	RR
1	60677719	1	62588599	DIST
1	60677719	1	60685875	RR
1	155259453	7	157026823	DIST
1	155259453	1	157026823	DIST
1	155259453	1	155266958	FF
1	66498607	19	72511098	DIST
1	66498607	1	72511098	DIST
1	66498607	1	66505667	RR
1	224662361	1	229755114	DIST
1	224662361	1	224666306	FF
1	211356932	1	219594769	DIST
1	211356932	1	211366166	FF
1	82188121	1	91015968	DIST
1	82188121	1	82197499	FF
1	126000546	1	129103817	DIST
1	126000546	1	126009353	FF
1	66290316	1	73362220	DIST
1	66290316	1	66293125	FF
1	160780151	1	167020570	DIST
1	160780151	1	160783470	RR
1	142835062	1	147253839	DIST
1	142835062	1	142836556	FF
1	77287887	1	86299993	DIST
1	77287887	1	77293317	RR
1	181192414	1	190025257	DIST
1	181192414	1	181196381	RR
1	167261934	1	176724697	DIST
1	167261934	1	167262639	FF
1	230763162	10	240256384	DIST
1	230763162	1	240256384	DIST
1	230763162	1	230768255	RR
1	187955327	1	191969450	DIST
1	187955327	1	187963698	FF
1	113333740	1	116586571	DIST
1	113333740	1	113342735	RR
1	122534549	1	129877552	DIST
1	122534549	1	122544147	FF
1	148477222	15	158332266	DIST
1	148477222	1	158332266	DIST
1	148477222	1	148477927	FF
1	85836979	1	86407003	DIST
1	85836979	1	85837167	RR
1	41581265	1	46236544	DIST
1	41581265	1	41588212	RR
1	192737800	1	193942534	DIST
1	192737800	1	192739904	RR
1	230312104	1	236073166	DIST
1	230312104	1	230321095	FF
1	107670554	1	109448691	DIST
1	107670554	1	107679767	RR
1	100842015	1	110790666	DIST
1	100842015	1	100851636	FF
1	150006681	1	158863985	DIST
1	150006681	1	150011080	FF
1	116833838	1	120619491	DIST
1	116833838	1	116841265	FF
1	217284871	1	218166757	DIST
1	217284871	1	217293284	RR
1	70758295	6	72002194	DIST
1	70758295	1	72002194	DIST
1	70758295	1	70765408	RR
1	118868148	1	127250558	DIST
1	118868148	1	118869855	RR
1	232985470	1	237503694	DIST
1	232985470	1	232992798	FF
1	173957694	14	181362023	DIST
1	173957694	1	181362023	DIST
1	173957694	1	173965791	RR
1	178534832	1	187745631	DIST
1	178534832	1	178542556	RR
1	219928001	18	227734759	DIST
1	219928001	1	227734759	DIST
1	219928001	1	219937203	RR
1	89502143	1	91803194	DIST
1	89502143	1	89507771	RR
1	29826847	11	33436152	DIST
1	29826847	1	33436152	DIST
1	29826847	1	29836382	RR
1	245182825	1	245791630	DIST
1	245182825	1	245190218	RR
1	170895968	1	179715845	DIST
1	170895968	1	170904385	RR
1	195288155	1	196980761	DIST
1	195288155	1	195294846	FF
1	50596949	1	58431762	DIST
1	50596949	1	50598981	FF
1	225438201	1	231447928	DIST
1	225438201	1	225442919	FF
1	183921661	1	189039783	DIST
1	183921661	1	183929841	FF
1	146301534	1	149729644	DIST
1	146301534	1	146306922	FF
1	221676300	1	228612152	DIST
1	221676300	1	221679307	RR
1	199153568	1	207660316	DIST
1	199153568	1	199156912	FF
1	46332418	1	55696026	DIST
1	46332418	1	46340608	RR
1	186476796	1	194844563	DIST
1	186476796	1	186480751	RR
1	45302729	1	47718568	DIST
1	45302729	1	45305335	FF
1	71423483	1	74305686	DIST
1	71423483	1	71425137	FF
1	197397675	1	198792063	DIST
1	197397675	1	197401951	FF
1	193595889	1	201423931	DIST
1	193595889	1	193603485	FF
1	89650768	1	94027407	DIST
1	89650768	1	89659132	RR
1	138754151	1	146061384	DIST
1	138754151	1	138761868	RR
1	231038167	1	238767526	DIST
1	231038167	1	231039599	RR
1	104105737	1	109923533	DIST
1	104105737	1	104113325	FF
1	121623116	1	130529308	DIST
1	121623116	1	121628014	RR
1	39310046	1	44714292	DIST
1	39310046	1	39314038	FF
1	105261006	1	112927155	DIST
1	105261006	1	105262498	FF
1	13423864	1	13958203	DIST
1	13423864	1	13428410	FF
1	181706785	1	183347335	DIST
1	181706785	1	181708978	FF
1	68726317	9	75645006	DIST
1	68726317	1	75645006	DIST
1	68726317	1	68735777	FF
1	139241073	1	140561746	DIST
1	139241073	1	139243857	RR
1	32896430	1	34439970	DIST
1	32896430	1	32904316	RR
1	52409713	1	55506150	DIST
1	52409713	1	52412319	FF
1	129307940	1	133225868	DIST
1	129307940	1	129313798	RR
1	240044380	11	240348290	DIST
1	240044380	1	240348290	DIST
1	240044380	1	240054182	FF
1	171565596	1	171986969	DIST
1	171565596	1	171572319	FF
1	38704093	1	44291350	DIST
1	38704093	1	38713762	FF
1	156387969	1	159723362	DIST
1	156387969	1	156391781	FF
1	138815371	1	139609540	DIST
1	138815371	1	138819331	FF
1	86079414	1	89078412	DIST
1	86079414	1	86085632	FF
1	212542900	1	214779113	DIST
1	212542900	1	212543977	RR
1	112573061	1	117388930	DIST
1	112573061	1	112574695	RR
1	151701355	1	159316076	DIST
1	151701355	1	151708676	FF
1	53203467	1	60439486	DIST
1	53203467	1	53211886	RR
1	31006593	1	35677014	DIST
1	31006593	1	31010616	FF
1	192310433	1	194021087	DIST
1	192310433	1	192315328	FF
1	3316758	1	4782295	DIST
1	3316758	1	3326207	FF
1	147620327	1	151635620	DIST
1	147620327	1	147625346	FF
1	30064377	1	37543452	DIST
1	30064377	1	30073818	RR
1	44404980	1	47982417	DIST
1	44404980	1	44405945	FF
1	21384792	1	30535095	DIST
1	21384792	1	21385064	FF
1	75238022	1	80351612	DIST
1	75238022	1	75246661	RR
1	228848817	1	230495604	DIST
1	228848817	1	228851765	RR
1	163947054	10	167771146	DIST
1	163947054	1	167771146	DIST
1	163947054	1	163953471	FF
1	246554982	8	251800177	DIST
1	246554982	1	246562941	FF
1	59694939	1	61316342	DIST
1	59694939	1	59698598	RR
1	114997871	1	120620913	DIST
1	114997871	1	114998883	RR
1	15883518	1	23652940	DIST
1	15883518	1	15887541	RR
1	116396244	1	125215827	DIST
1	116396244	1	116404406	RR
1	67423709	1	74165921	DIST
1	67423709	1	67429075	FF
1	242851336	1	247190983	DIST
1	242851336	1	242857527	FF
1	52873027	1	60048963	DIST
1	52873027	1	52875083	FF
1	186756995	1	188100572	DIST
1	186756995	1	186757193	FF
1	184743068	1	191412107	DIST
1	184743068	1	184749220	RR
1	82624396	1	88602200	DIST
1	82624396	1	82633073	RR
1	200354665	1	209826579	DIST
1	200354665	1	200356170	RR
1	227666206	1	235037955	DIST
1	227666206	1	227667436	FF
1	222688167	23	229325873	DIST
1	222688167	1	229325873	DIST
1	222688167	1	222690098	FF
1	207991291	6	209867552	DIST
1	207991291	1	209867552	DIST
1	207991291	1	207999892	RR
1	177747998	1	180266124	DIST
1	177747998	1	177749504	FF
1	67055416	20	74276555	DIST
1	67055416	1	74276555	DIST
1	67055416	1	67059737	FF
1	155362726	1	157470778	DIST
1	155362726	1	155371941	FF
1	122664721	22	132205891	DIST
1	122664721	1	132205891	DIST
1	122664721	1	122671657	FF
1	35549067	1	38549466	DIST
1	35549067	1	35555290	FF
1	178776580	1	183512000	DIST
1	178776580	1	178780672	RR
1	240366718	1	245418277	DIST
1	240366718	1	240374195	RR
1	196480441	13	197792603	DIST
1	196480441	1	197792603	DIST
1	196480441	1	196481358	RR
1	214178706	1	221958826	DIST
1	214178706	1	214178930	FF
1	164296019	1	168993596	DIST
1	164296019	1	164301518	RR
1	126106972	1	127827809	DIST
1	126106972	1	126107035	RR
1	24091864	1	28982926	DIST
1	24091864	1	24100756	FF
1	79795174	1	84675651	DIST
1	79795174	1	79799784	RR
1	66521724	1	67108599	DIST
1	66521724	1	66527967	RR
1	77996102	1	81043169	DIST
1	77996102	1	78001308	FF
1	26863624	1	31062847	DIST
1	26863624	1	26866853	RR
1	168648737	1	172037349	DIST
1	168648737	1	168652429	RR
1	220763242	1	225611992	DIST
1	220763242	1	220768529	RR
1	93480319	1	100159423	DIST
1	93480319	1	93482737	FF
1	88505937	1	96185154	DIST
1	88505937	1	88507750	RR
1	100317921	20	100943355	DIST
1	100317921	1	100943355	DIST
1	100317921	1	100320016	RR
1	197412144	1	198409505	DIST
1	197412144	1	197417700	FF
1	49946905	1	55139710	DIST
1	49946905	1	49949704	FF
1	41907874	8	50935229	DIST
1	41907874	1	50935229	DIST
1	41907874	1	41914080	FF
1	169480253	1	172196772	DIST
1	169480253	1	169482168	FF
1	225764795	1	229196034	DIST
1	225764795	1	225764961	FF
1	60213165	1	60472690	DIST
1	60213165	1	60218542	RR
1	131531014	1	134108055	DIST
1	131531014	1	131539618	RR
1	210953874	1	220874891	DIST
1	210953874	1	210963778	RR
1	19867326	21	24010561	DIST
1	19867326	1	24010561	DIST
1	19867326	1	19869344	FF
1	71778291	1	72300110	DIST
1	71778291	1	71781409	RR
1	122620537	1	126886411	DIST
1	122620537	1	122625469	FF
1	45145687	1	52790499	DIST
1	45145687	1	45152347	FF
1	62547766	1	71606112	DIST
1	62547766	1	62550835	RR
1	33905139	1	42101321	DIST
1	33905139	1	42101321	DIST
1	33905139	1	33905339	FF
1	103417368	22	113150289	DIST
1	103417368	1	113150289	DIST
1	103417368	1	103419138	RR
1	114427949	1	115062798	DIST
1	114427949	1	114432521	FF
1	12331856	1	17868339	DIST
1	12331856	1	12341063	FF
1	2565468	1	6220624	DIST
1	2565468	1	2571780	RR
1	58845301	1	67440351	DIST
1	58845301	1	58847774	FF
1	245225175	1	245234862	RR
1	12344128	1	16830206	DIST
1	12344128	1	12349365	RR
1	89442325	1	97673578	DIST
1	89442325	1	89443152	FF
1	204896248	1	212577500	DIST
1	204896248	1	204900462	FF
1	5753730	1	8859468	DIST
1	5753730	1	5757834	RR
1	181336755	1	190436341	DIST
1	181336755	1	181345088	FF
1	198496984	1	205364825	DIST
1	198496984	1	198498422	RR
1	201832942	1	204612445	DIST
1	201832942	1	201841709	FF
1	66481989	1	72008673	DIST
1	66481989	1	66486565	RR
1	15243961	1	23394292	DIST
1	15243961	1	15248333	FF
1	124597573	1	130637432	DIST
1	124597573	1	124602811	RR
1	183407334	1	191897948	DIST
1	183407334	1	183410261	FF
1	131983660	1	137946149	DIST
1	131983660	1	131987934	RR
1	14641484	1	21954761	DIST
1	14641484	1	14650372	FF
1	108949609	1	117122989	DIST
1	108949609	1	108951637	RR
1	156311446	1	163443785	DIST
1	156311446	1	156320949	RR
1	129797285	9	133604955	DIST
1	129797285	1	133604955	DIST
1	129797285	1	129797852	RR
1	131630638	1	134539961	DIST
1	131630638	1	131636520	FF
1	34975809	1	37790301	DIST
1	34975809	1	34985120	FF
1	136543933	1	142780294	DIST
1	136543933	1	136551822	RR
1	225513408	1	225888209	DIST
1	225513408	1	225515515	RR
1	39476962	20	39919297	DIST
1	39476962	1	39919297	DIST
1	39476962	1	39480461	RR
1	134231538	1	136285662	DIST
1	134231538	1	134232172	FF
1	98728817	1	102391994	DIST
1	98728817	1	98734082	FF
1	5332688	1	10488586	DIST
1	5332688	1	5340259	RR
1	95123484	1	95781594	DIST
1	95123484	1	95126492	RR
1	7661064	1	8566899	DIST
1	7661064	1	7669951	RR
1	32612150	14	35072675	DIST
1	32612150	1	35072675	DIST
1	32612150	1	32619462	FF
1	216984499	1	221238046	DIST
1	216984499	1	216987211	RR
1	166188134	1	166375123	DIST
1	166188134	1	166188653	FF
1	38542108	1	41253337	DIST
1	38542108	1	38551216	FF
1	20788311	1	26829977	DIST
1	20788311	1	20789384	RR
1	159140587	1	161356660	DIST
1	159140587	1	159148306	FF
1	214661245	6	215109041	DIST
1	214661245	1	215109041	DIST
1	214661245	1	214668247	FF
1	128086038	1	130536103	DIST
1	128086038	1	128086692	FF
1	109648406	1	110496085	DIST
1	109648406	1	109656471	RR
1	91009043	1	92889553	DIST
1	91009043	1	91013055	FF
1	117862048	1	123795279	DIST
1	117862048	1	117871175	RR
1	15621467	1	23159188	DIST
1	15621467	1	15623506	FF
1	139768293	1	142468385	DIST
1	139768293	1	139774965	RR
1	65638224	1	74622634	DIST
1	65638224	1	65644787	RR
1	234402111	1	242313544	DIST
1	234402111	1	234406054	FF
1	13482118	1	13618782	DIST
1	13482118	1	13482196	FF
1	43597972	16	47997313	DIST
1	43597972	1	47997313	DIST
1	43597972	1	43603588	RR
1	4696395	1	8461068	DIST
1	4696395	1	4701495	FF
1	51722643	4	52921358	DIST
1	51722643	1	52921358	DIST
1	51722643	1	51731088	FF
1	209731611	1	217066346	DIST
1	209731611	1	209733557	FF
1	192729821	1	199214921	DIST
1	192729821	1	192733156	FF
1	223447234	1	228875892	DIST
1	223447234	1	223450290	RR
1	163252149	8	166566618	DIST
1	163252149	1	166566618	DIST
1	163252149	1	163259119	FF
1	73900293	1	74370549	DIST
1	73900293	1	73904171	FF
1	201121634	1	210882347	DIST
1	201121634	1	201127628	RR
1	184095727	1	190688374	DIST
1	184095727	1	184101549	FF
1	187295330	1	192592489	DIST
1	187295330	1	187295434	RR
1	45229713	1	51625215	DIST
1	45229713	1	45235447	FF
1	127504606	1	135658181	DIST
1	127504606	1	127513412	RR
1	199224199	1	205137969	DIST
1	199224199	1	199232774	RR
1	134114555	23	138472024	DIST
1	134114555	1	138472024	DIST
1	134114555	1	134118788	FF
1	181306373	1	185646608	DIST
1	181306373	1	181307648	FF
1	234405494	1	239155413	DIST
1	234405494	1	234407444	FF
1	226903671	1	234250416	DIST
1	226903671	1	226911055	FF
1	143291631	1	146109596	DIST
1	143291631	1	143296050	RR
1	68078770	19	70915036	DIST
1	68078770	1	70915036	DIST
1	68078770	1	68079174	RR
1	11140483	1	11469986	DIST
1	11140483	1	11146282	FF
1	140593569	15	146873753	DIST
1	140593569	1	146873753	DIST
1	140593569	1	140600667	FF
1	12552691	11	12594704	DIST
1	12552691	1	12594704	DIST
1	12552691	1	12552723	FF
1	153058764	1	156632219	DIST
1	153058764	1	153061429	RR
1	72054847	1	78551769	DIST
1	72054847	1	72058691	FF
1	40278771	1	41661121	DIST
1	40278771	1	40280876	FF
1	141379685	1	144819478	DIST
1	141379685	1	141380516	RR
1	8349776	7	13863850	DIST
1	8349776	1	13863850	DIST
1	8349776	1	8359013	RR
1	70873970	1	79682579	DIST
1	70873970	1	70878657	FF
1	53646660	18	62297229	DIST
1	53646660	1	62297229	DIST
1	53646660	1	53652160	RR
1	25329484	1	25400462	DIST
1	25329484	1	25339209	FF
1	10601927	1	14473406	DIST
1	10601927	1	10609833	RR
1	24105370	1	27969480	DIST
1	24105370	1	24112818	FF
1	228146230	1	229540756	DIST
1	228146230	1	228153867	FF
1	52207834	1	62171552	DIST
1	52207834	1	52216271	FF
1	195086912	7	201330162	DIST
1	195086912	1	201330162	DIST
1	195086912	1	195089430	RR
1	118071542	6	120204872	DIST
1	118071542	1	120204872	DIST
1	118071542	1	118073150	RR
1	71407958	6	73364680	DIST
1	71407958	1	73364680	DIST
1	71407958	1	71410508	FF
1	200356290	1	201296459	DIST
1	200356290	1	200363508	RR
1	181277212	8	189207411	DIST
1	181277212	1	189207411	DIST
1	181277212	1	181286036	FF
1	212119495	1	220693551	DIST
1	212119495	1	212119924	FF
1	129877184	1	137184877	DIST
1	129877184	1	129877825	RR
1	187456399	1	191347078	DIST
1	187456399	1	187456770	FF
1	224267315	1	224529808	DIST
1	224267315	1	224273587	RR
1	120984111	1	130304619	DIST
1	120984111	1	120987887	FF
1	100463633	1	108474593	DIST
1	100463633	1	100473447	FF
1	111280928	1	119803569	DIST
1	111280928	1	111281553	FF
1	135966784	1	137653389	DIST
1	135966784	1	135975720	FF
1	19841028	1	29188840	DIST
1	19841028	1	19846159	FF
1	110244293	1	111285000	DIST
1	110244293	1	110247880	FF
1	137485845	1	137653066	DIST
1	137485845	1	137492327	RR
1	18720764	1	21616060	DIST
1	18720764	1	18721157	RR
1	106906784	1	115343971	DIST
1	106906784	1	106908264	FF
1	123229202	1	127470672	DIST
1	123229202	1	123229236	RR
1	190429235	1	197523099	DIST
1	190429235	1	190433539	FF
1	44648209	1	48673585	DIST
1	44648209	1	44651190	FF
1	132535592	1	138584770	DIST
1	132535592	1	132536585	RR
1	245639394	21	248385014	DIST
1	245639394	1	245644364	FF
1	211116407	1	217186475	DIST
1	211116407	1	211126140	FF
1	182815653	1	191740399	DIST
1	182815653	1	182817814	FF
1	14506350	1	20515235	DIST
1	14506350	1	14507742	FF
1	184242335	1	184553065	DIST
1	184242335	1	184244279	FF
1	122890601	1	124451175	DIST
1	122890601	1	122896367	FF
1	239761858	2	240356526	DIST
1	239761858	1	240356526	DIST
1	239761858	1	239770444	RR
